wid,time,text,uid,like_count,username,following,followed,gender
4.34E+15,Sat Feb 09 07:45:18 +0800 2019,哇哦,6326718983,1,沁沁我的果冻201005,236,91,f
4.34E+15,Sat Feb 09 07:56:44 +0800 2019,想看,5673732251,1,ItsMrJ,578,253,m
4.34E+15,Sat Feb 09 07:59:08 +0800 2019,烂片,3870464450,1,托尼不带水Beijing,137,216,m
4.34E+15,Sat Feb 09 08:01:57 +0800 2019,没错,6943450779,1,春天就在那丶片工地里,198,31,m
4.34E+15,Sat Feb 09 08:01:59 +0800 2019,一人一血书求第二部？,6362440807,2,桑染墨色,261,1279,f
4.34E+15,Sat Feb 09 08:10:09 +0800 2019,赞,1677106054,1,Anna0427,352,453,f
4.34E+15,Sat Feb 09 08:16:07 +0800 2019,不是该首先回答为啥太阳聚变是膨胀？不是黑洞么？,2485920401,1,秋暮鸟啼叶霜来,146,86,m
4.34E+15,Sat Feb 09 08:19:01 +0800 2019,啊,1865799753,1,厚德载物南南,614,188,m
4.34E+15,Sat Feb 09 08:21:36 +0800 2019,科普教育，开动大众发散思维。那才是科幻电影的终极理想。就像小日本足球没有夺得世界杯，可是足球小子力拼西德，夺得梦寐以求的世界杯。那么希望与梦想同在，科技与幻想的思量。也许这就是中国科幻，硬核探索的雏形。尤其木星漂移还有脉冲力，地球也有磁场，那么电磁效应的碰撞也是很可怕。周全解读。,5360981606,4,小球知语,47,167,m
4.34E+15,Sat Feb 09 08:39:16 +0800 2019,厉害,1852668161,1,流水落花·,102,193,f
4.34E+15,Sat Feb 09 08:39:48 +0800 2019,片子很不错👍,1106947371,1,Yanan0810,410,145,m
4.34E+15,Sat Feb 09 08:40:37 +0800 2019,和,2945894243,1,零距离王,315,125,m
4.34E+15,Sat Feb 09 08:41:21 +0800 2019,给吴京点赞,5639182684,1,少女瘦瘦鱼,1170,122,m
4.34E+15,Sat Feb 09 08:43:33 +0800 2019,哈,1880652132,1,恶魔小精灵Brenda,3596,1064,f
4.34E+15,Sat Feb 09 08:47:46 +0800 2019,在家带娃 哪里也去不成,2300608122,1,错位的庸才,169,116,m
4.34E+15,Sat Feb 09 08:47:56 +0800 2019,好8,6973888448,1,饮片旺销围护扌,926,105,f
4.34E+15,Sat Feb 09 08:53:43 +0800 2019,可以,3163871963,1,愤怒的蜗牛yy1014,190,159,f
4.34E+15,Sat Feb 09 08:55:27 +0800 2019,"科幻片对眼界是有正面影响的，我看了星际穿越后就去看了很多质量和引力以及时间的资料，虽然看不懂<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",1396489801,1,似曾相识的猫,11,6,m
4.34E+15,Sat Feb 09 08:55:30 +0800 2019,所以到底是好看还是......,1289682321,1,一地鸡毛又如何,130,108,f
4.34E+15,Sat Feb 09 08:56:52 +0800 2019,好8,6973815360,1,路_漫漫远兮的天空,140,30,m
4.34E+15,Sat Feb 09 08:57:14 +0800 2019,"带球流浪，棒棒哒！<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",1864766367,1,打坐拉伸幸福快乐,200,234,f
4.34E+15,Sat Feb 09 08:57:21 +0800 2019,好看,3911426545,1,W-Crystal的梦想在路上,57,124,f
4.34E+15,Sat Feb 09 08:57:42 +0800 2019,好,3764134285,1,Smile丶Kings,128,624,m
4.34E+15,Sat Feb 09 09:06:25 +0800 2019,<a href='/n/虹摄库尔斯克'>@虹摄库尔斯克</a> 原来是这样的原理啊，总算懂了,6513372061,5,火眼金睛三打白骨精,609,646,f
4.34E+15,Sat Feb 09 09:10:56 +0800 2019,解惑,3032063957,0,蹦跶地胡萝卜仙,253,184,f
4.34E+15,Sat Feb 09 09:11:27 +0800 2019,"一会儿去看<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>",1877055417,1,小丫就是Phoebe,411,188,f
4.34E+15,Sat Feb 09 09:12:20 +0800 2019,大刘才是最牛逼的，别光看到演员,2217882461,1,我就喜欢2020,441,138,m
4.34E+15,Sat Feb 09 09:12:56 +0800 2019,官方科普～,1527347560,1,岳唯伟Vyvyan,742,2210,m
4.34E+15,Sat Feb 09 09:21:49 +0800 2019,剧情不错，但特效跟好莱坞差太远,1844655412,1,网络问笑,641,216,f
4.34E+15,Sat Feb 09 09:25:26 +0800 2019,持续关注,6973819813,0,Nutgqinshnju__n,130,21,m
4.34E+15,Sat Feb 09 09:35:45 +0800 2019,"建议以后明星们就不要谈什么片酬了，自己的片子自己投资，票房高就多赚，票房少就少赚，把片方的投资都投进电影，不可能做不出好片子！<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",2420363081,1,ScorpioGarfield,625,295,f
4.34E+15,Sat Feb 09 09:38:14 +0800 2019,相当不错的科幻了！ 年大片唯一能看的,3087039211,1,Summer_annie,385,607,f
4.34E+15,Sat Feb 09 09:46:47 +0800 2019,光年之外的等候；记忆深处的牵挂；爱，穿越空间；勇气，点亮希望......看起来，这是一部震撼而又有温度的科幻大片。可以说，《流浪地球》可能是中国人自己的第一部真正意义上的科幻大片。,2652860595,1,胡人文才涛天,1013,210,m
4.34E+15,Sat Feb 09 09:52:10 +0800 2019,今天去看为吴京点赞,6439655463,1,快乐小丸几-lucky,5359,11876,f
4.34E+15,Sat Feb 09 09:56:14 +0800 2019,这个周末就去看看,5063652785,1,HeadFirst2017,608,370,f
4.34E+15,Sat Feb 09 09:56:29 +0800 2019,语文老师表示前途很光明,1799558703,1,May0124,299,132,f
4.34E+15,Sat Feb 09 10:09:03 +0800 2019,为啥这么大的工程这么大的场面没个总指挥部，个人感觉至少应该有个先进总部各种精密仪器啥的镜头，或者联合国跟吴京对话时该有个镜头啊而不是只有声音。个人感觉全篇煽情的地方太多，展现未来先进科技细节的地方太少。,1584237372,1,水舟涟漪,0,8,m
4.34E+15,Sat Feb 09 10:09:57 +0800 2019,持续关注,6975775262,1,星辰含__,296,98,m
4.34E+15,Sat Feb 09 10:38:26 +0800 2019,委婉的说很一般的电影，和原著剧情一毛钱关系都没有，为啥不还原原著剧情呢，？毁了,2887541881,1,彡彡弎弎叁叁,67,140,m
4.34E+15,Sat Feb 09 10:39:37 +0800 2019,不要用挑剔的眼光看这部电影。我刚看了很成功，中国科幻片的巅峰制作。,2709035261,1,林中仙2010,959,450,m
4.34E+15,Sat Feb 09 10:53:09 +0800 2019,<a href='/n/新京报'>@新京报</a> sb媒体学学人家好嘛?不要一天就想着带节奏，出假新闻赚眼球，不怕绝后?,5767252761,1,柏油路上的蚯蚓宝宝,167,105,m
4.34E+15,Sat Feb 09 10:53:41 +0800 2019,好8,6973890796,1,纳多躲闪化装,1141,39,m
4.34E+15,Sat Feb 09 10:53:59 +0800 2019,服,6973899316,1,丷援救玉簪,1111,50,f
4.34E+15,Sat Feb 09 10:58:01 +0800 2019,打算看，可还没看成。,3027598327,1,道法自然的道,85,27,m
4.34E+15,Sat Feb 09 10:58:07 +0800 2019,魔怔了,6976291565,1,听雨诉说天的心-声,288,133,m
4.34E+15,Sat Feb 09 10:58:17 +0800 2019,"官宣为小破球打call了<span class=""url-icon""><img alt=[可爱] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-7a5bf88086.png"" style=""width:1em; height:1em;"" /></span>",1139795633,1,设计师叶子,1526,1030,f
4.34E+15,Sat Feb 09 11:08:21 +0800 2019,"我济宁人疯狂打call<span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[好爱哦] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_haoaio-93f6657665.png"" style=""width:1em; height:1em;"" /></span>",2907733734,1,谁看了不说一句吆西,94,284,f
4.34E+15,Sat Feb 09 11:10:28 +0800 2019,涨知识了。突然怀念以前看科幻的岁月了,5246120968,1,椰子疯了哦,216,86,m
4.34E+15,Sat Feb 09 11:11:09 +0800 2019,这预告片看的，热血澎湃，还要二刷[加油],3027154207,1,快乐仙知,284,226,f
4.34E+15,Sat Feb 09 11:15:00 +0800 2019,不,5219368471,1,诗小苒小姐,124,92,f
4.34E+15,Sat Feb 09 11:20:38 +0800 2019,y,5830739293,1,Lxsx07,186,97,m
4.34E+15,Sat Feb 09 11:39:24 +0800 2019,"三体人：尼玛的，地球呢？？？<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",5536905752,3,RealEch0,142,105,m
4.34E+15,Sat Feb 09 11:44:13 +0800 2019,期待,3261634154,2,real200708,1149,204,f
4.34E+15,Sat Feb 09 11:45:49 +0800 2019,"【《流浪地球》别光看特效！这里的科学奥秘更厉害<span class=""url-icon""><img alt=[思考] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-c599fd085f.png"" style=""width:1em; height:1em;"" /></span>】<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%B5%81%E6%B5%AA%E5%9C%B0%E7%90%83%E6%95%91%E6%8F%B4%E9%98%9F%E5%88%B0%E8%BE%BE%E7%9A%84%E9%A1%BA%E5%BA%8F%23&extparam=%23%E6%B5%81%E6%B5%AA%E5%9C%B0%E7%90%83%E6%95%91%E6%8F%B4%E9%98%9F%E5%88%B0%E8%BE%BE%E7%9A%84%E9%A1%BA%E5%BA%8F%23"" data-hide=""""><span class=""surl-text"">#流浪地球救援队到达的顺序#</span></a> 受到热议。为了打造中国第一部真正的硬科幻电影，剧组做了大量功课，整部电影对太空、航天、机械等有着丰富的表现。现实中，“流浪地球”真的可能发生吗？明知靠近木星有危险，为什么地球还要走这条路？一起揭秘",3687050977,2,临沂临港发布,1133,40730,m
4.34E+15,Sat Feb 09 11:49:52 +0800 2019,期待,5281903693,2,午夜藏着暧昧,604,1278,f
4.34E+15,Sat Feb 09 11:55:02 +0800 2019,"看来中国离拍《三体》电梯不远了<span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;"" /></span>",6656357105,2,李翔的微博号,337,71,m
4.34E+15,Sat Feb 09 12:17:19 +0800 2019,确实很好看。泪点真多。,1374582445,1,yuyan8608,139,78,m
4.34E+15,Sat Feb 09 12:21:59 +0800 2019,作为国产硬科幻片的崛起，里面的特效和技术是真的值得我们一看，国产片走了很大的进步是值得开心的，至于剧情啥的就算了，，。。反正说的亲情并没有让我感动到，人物性格我也不太喜欢不知道是演员问题还是剧本问题。。，如果是外国的拍成这样我是不看的，中国拍的我觉得值8.0分。,1767745235,4,花吃了那兔漂,139,909,f
4.34E+15,Sat Feb 09 12:22:16 +0800 2019,爆学家：自转和公转都停止的地球，时间（天或年）就无法被定义<a href='/n/电影爆博士'>@电影爆博士</a>,5375005691,1,Faifai·张,120,98,m
4.34E+15,Sat Feb 09 12:40:35 +0800 2019,<a href='/n/北雁南飞yz'>@北雁南飞yz</a>: 终于有一部很有中国特色的科幻片了，正面宣扬集体主义，联合政府，人类共同体，没有美式孤胆英雄拯救世界，我反而更愿意看到这样的片子多起来，真正成为中国科幻的体系,1760362450,2,青春幽灵,2815,52171,m
4.34E+15,Sat Feb 09 12:43:57 +0800 2019,"真的好看哎 被安利去的 真的值得大声鼓掌 <span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span>",1885797120,515,元气少女惠Rachel,396,5139959,f
4.34E+15,Sat Feb 09 13:03:23 +0800 2019,好8,6973273000,1,贴面页岩,1012,30,m
4.34E+15,Sat Feb 09 13:14:43 +0800 2019,我觉得这个得转一下,5392036780,1,春日海叶,863,1500,f
4.34E+15,Sat Feb 09 13:41:59 +0800 2019,3q,6973890850,1,再来阳具讲价,1014,44,m
4.34E+15,Sat Feb 09 13:43:13 +0800 2019,唉...,6973914139,1,乳头同舟,1179,46,m
4.34E+15,Sat Feb 09 13:50:31 +0800 2019,<a href='/n/举个栗子--F'>@举个栗子--F</a> 人家的比方比我的形象,5365340512,1,搞我心态啊小伙子,264,148,m
4.34E+15,Sat Feb 09 13:54:10 +0800 2019,"顶你！<span class=""url-icon""><img alt=[鲜花] src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-6efa26efdf.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",2208773964,1,葛蓓雁老算盘收藏馆,3708,2399,f
4.34E+15,Sat Feb 09 13:55:25 +0800 2019,科幻电影,1735025770,1,洐洐晑榮,100,69,m
4.34E+15,Sat Feb 09 13:56:24 +0800 2019,科幻，科学幻想，别太较真！看着看着，我总有一种下一秒特战员大喝一声:御剑,6215124633,1,君以梦为马,91,105,m
4.34E+15,Sat Feb 09 14:02:56 +0800 2019,好看好看好看，和小破球一起去流浪。,5943497682,1,矿泉水里的夏天,89,178,f
4.34E+15,Sat Feb 09 14:03:26 +0800 2019,京哥，《流浪地球》无删减版啥时候出啊？,3504306665,0,睢宁县梦湘缘家具有限公司,885,213,m
4.34E+15,Sat Feb 09 14:17:10 +0800 2019,万幸,6975309072,0,痛骂中联重发,1223,79,m
4.34E+15,Sat Feb 09 14:25:43 +0800 2019,"准备二刷了<span class=""url-icon""><img alt=[坏笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" style=""width:1em; height:1em;"" /></span>",3754483190,1,__ciko_,169,152,f
4.34E+15,Sat Feb 09 14:31:05 +0800 2019,"感动，到最后又燃又催泪，真的很赞<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>",5654387158,1,CoolElsa,463,132,f
4.34E+15,Sat Feb 09 14:50:26 +0800 2019,"中国式科幻巨著<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>毫不为过233",5647779517,2,Sky1橙汁,100,27,m
4.34E+15,Sat Feb 09 14:53:44 +0800 2019,好看！,3685547675,1,励志做一个完美男孩,4212,710,m
4.34E+15,Sat Feb 09 14:56:48 +0800 2019,小破球，冲鸭！我已经准备好三刷的票了！,5511104558,1,伊哈里斯的深潜者,522,25,f
4.34E+15,Sat Feb 09 15:09:05 +0800 2019,好久不看国产电影了，原来中国还是有一批认真做电影的人哈，加油！,2157681491,1,您的好友以离线-,60,483,m
4.34E+15,Sat Feb 09 15:10:04 +0800 2019,哈哈,5522800164,1,水瓶透过骨zi里的傲619,203,75,f
4.34E+15,Sat Feb 09 15:13:50 +0800 2019,"好看<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",6030721128,1,爱推理的小肖同学,26,181,m
4.34E+15,Sat Feb 09 15:56:34 +0800 2019,地球爆炸反正我也赶不上，所以操那心干嘛！爱特么谁谁吧！,1694856445,1,荷枫之舞,49,851,m
4.34E+15,Sat Feb 09 16:03:06 +0800 2019,大部分经费用在创作和制作上，就会是一部高质量影片，大赞👍,1968633571,1,陈波Ds,110,127,m
4.34E+15,Sat Feb 09 16:12:40 +0800 2019,必须支持坐前排太刺激了 都看哭了,5062522909,2,豌豆艶哥,692,132,f
4.34E+15,Sat Feb 09 16:25:31 +0800 2019,好8,6973895437,1,白斑犭药瓶强逼,288,36,m
4.34E+15,Sat Feb 09 16:25:53 +0800 2019,竟然路过了咱大淮安，哈哈,5675885839,1,大猛锅锅锅锅,275,12,m
4.34E+15,Sat Feb 09 17:05:44 +0800 2019,看完了想起一句话：&quot;知识改变命运&quot;，拯救世界就靠你们了！,3419153614,1,清新者_86432,1128,39,m
4.34E+15,Sat Feb 09 17:13:36 +0800 2019,好看,5603456523,1,一个肉猫,874,432,m
4.34E+15,Sat Feb 09 17:14:09 +0800 2019,"流量明星真的离这些好电影远一些，也算为中国电影发展做最后的贡献。<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span>",6096822319,1,阿七i201803,165,7,m
4.34E+15,Sat Feb 09 17:22:39 +0800 2019,"流浪地球好好看<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>哭得哗哗的",5888608361,1,Cataratas_芒果没有丝,769,175,f
4.34E+15,Sat Feb 09 17:25:27 +0800 2019,就冲这木星一动不动看着我们人类装逼，给满分,1073004673,1,无法接触的永远,347,72,m
4.34E+15,Sat Feb 09 17:46:43 +0800 2019,流浪地球是💉💧🐂🍺,2453649482,1,城南以·南,770,309,m
4.34E+15,Sat Feb 09 17:59:37 +0800 2019,虽然这部电影不完美，但是我相信真正的科幻迷，真正的大刘粉丝绝对都不会喷的，我相信不止我一个人，支持就完事了！加油(ง •̀_•́)ง,5542533914,3,淡影随星,120,51,m
4.34E+15,Sat Feb 09 18:09:35 +0800 2019,为什么不听话去济南避难！,5979396056,1,Camilla鹿希,54,234,f
4.34E+15,Sat Feb 09 18:25:03 +0800 2019,"明天去看流浪地球 我的长安貌似出圈了<span class=""url-icon""><img alt=[思考] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-c599fd085f.png"" style=""width:1em; height:1em;"" /></span><a href='/n/屈楚萧'>@屈楚萧</a>",2637024913,1,肖氿桃,839,2407,f
4.34E+15,Sat Feb 09 18:31:37 +0800 2019,虽然看完以后有种我读书少别骗我的感觉，但是总的来说还是超过预期，值得一看[加油],5430731963,1,Auto凹凸沈潇洒,304,831,f
